goalID,teamID,period,goalTime,goalDate,scorer,gameID,assist1,assist2,seconds
2023101519:01OTT5,OTT,2ND,19:01,2023-10-15,Mathieu Joseph,20231015TB@OTT,Vladimir Tarasenko,None,2341
2023101513:00TB4,TB,2ND,13:00,2023-10-15,Tanner Jeannot,20231015TB@OTT,Mikey Eyssimont,Victor Hedman,1980
2023101508:48OTT3,OTT,2ND,08:48,2023-10-15,Brady Tkachuk,20231015TB@OTT,Claude Giroux,None,1728
2023101501:00TB2,TB,2ND,01:00,2023-10-15,Anthony Cirelli,20231015TB@OTT,Darren Raddysh,Tanner Jeannot,1260
2023101507:02OTT1,OTT,1ST,07:02,2023-10-15,Vladimir Tarasenko,20231015TB@OTT,Ridly Greig,Jakob Chychrun,422
2023101518:41ANA9,ANA,3RD,18:41,2023-10-15,Frank Vatrano,20231015CAR@ANA,Mason McTavish,None,3521
2023101518:03ANA8,ANA,3RD,18:03,2023-10-15,Cam Fowler,20231015CAR@ANA,Troy Terry,Adam Henrique,3483
2023101515:29CAR7,CAR,3RD,15:29,2023-10-15,Martin Necas,20231015CAR@ANA,Michael Bunting,Tony DeAngelo,3329
2023101503:01CAR6,CAR,3RD,03:01,2023-10-15,Teuvo Teravainen,20231015CAR@ANA,Brent Burns,Dmitry Orlov,2581
2023101516:44ANA5,ANA,2ND,16:44,2023-10-15,Frank Vatrano,20231015CAR@ANA,Ryan Strome,Mason McTavish,2204
2023101513:52CAR4,CAR,2ND,13:52,2023-10-15,Teuvo Teravainen,20231015CAR@ANA,Brady Skjei,Brett Pesce,2032
2023101512:06ANA3,ANA,1ST,12:06,2023-10-15,Pavel Mintyukov,20231015CAR@ANA,Jackson LaCombe,Ryan Strome,726
2023101508:31ANA2,ANA,1ST,08:31,2023-10-15,Frank Vatrano,20231015CAR@ANA,Jamie Drysdale,Cam Fowler,511
2023101506:52ANA1,ANA,1ST,06:52,2023-10-15,Sam Carrick,20231015CAR@ANA,Brett Leason,None,412
2023101612:07DET4,DET,2ND,12:07,2023-10-16,Andrew Copp,20231016DET@CLB,Lucas Raymond,Jake Walman,1927
2023101611:11DET3,DET,2ND,11:11,2023-10-16,Dylan Larkin,20231016DET@CLB,Alex DeBrincat,Moritz Seider,1871
2023101607:45DET2,DET,2ND,07:45,2023-10-16,Michael Rasmussen,20231016DET@CLB,J.T. Compher,None,1665
2023101608:51DET1,DET,1ST,08:51,2023-10-16,Shayne Gostisbehere,20231016DET@CLB,Joseph Veleno,Olli Maatta,531
2023101617:37NJ7,NJ,3RD,17:37,2023-10-16,Jesper Bratt,20231016FLA@NJ,Dougie Hamilton,None,3457
2023101608:51NJ6,NJ,3RD,08:51,2023-10-16,Michael McLeod,20231016FLA@NJ,Erik Haula,Alexander Holtz,2931
2023101603:35NJ5,NJ,3RD,03:35,2023-10-16,Erik Haula,20231016FLA@NJ,Jack Hughes,Jesper Bratt,2615
2023101659.0FLA4,FLA,3RD,00:59,2023-10-16,Sam Reinhart,20231016FLA@NJ,Oliver Ekman-Larsson,Aleksander Barkov,2459
2023101611:18FLA3,FLA,2ND,11:18,2023-10-16,Niko Mikkola,20231016FLA@NJ,Matthew Tkachuk,Dmitry Kulikov,1878
2023101613:12FLA2,FLA,1ST,13:12,2023-10-16,Carter Verhaeghe,20231016FLA@NJ,Matthew Tkachuk,Josh Mahura,792
2023101603:54FLA1,FLA,1ST,03:54,2023-10-16,Sam Reinhart,20231016FLA@NJ,Evan Rodrigues,None,234
2023101608:26NYR3,NYR,3RD,08:26,2023-10-16,Vincent Trocheck,20231016ARI@NYR,Artemi Panarin,Adam Fox,2906
2023101605:00ARI2,ARI,2ND,05:00,2023-10-16,Clayton Keller,20231016ARI@NYR,Nick Schmaltz,Logan Cooley,1500
2023101614:11NYR1,NYR,1ST,14:11,2023-10-16,Chris Kreider,20231016ARI@NYR,Mika Zibanejad,Kaapo Kakko,851
2023101619:54CHI5,CHI,3RD,19:54,2023-10-16,Taylor Raddysh,20231016CHI@TOR,None,None,3594
2023101617:05CHI4,CHI,2ND,17:05,2023-10-16,Tyler Johnson,20231016CHI@TOR,Andreas Athanasiou,Kevin Korchinski,2225
2023101614:46CHI3,CHI,2ND,14:46,2023-10-16,Corey Perry,20231016CHI@TOR,Alex Vlasic,Seth Jones,2086
2023101605:14TOR2,TOR,2ND,05:14,2023-10-16,John Tavares,20231016CHI@TOR,William Nylander,Mark Giordano,1514
2023101602:59CHI1,CHI,2ND,02:59,2023-10-16,MacKenzie Entwistle,20231016CHI@TOR,Andreas Athanasiou,Boris Katchouk,1379
2023101605:00WAS5,WAS,SHO,05:00,2023-10-16,Evgeny Kuznetsov,20231016CGY@WAS,None,None,4200
2023101609:54WAS4,WAS,2ND,09:54,2023-10-16,Connor McMichael,20231016CGY@WAS,Matthew Phillips,John Carlson,1794
2023101606:50WAS3,WAS,2ND,06:50,2023-10-16,Matthew Phillips,20231016CGY@WAS,Sonny Milano,None,1610
2023101617:12CGY2,CGY,1ST,17:12,2023-10-16,Dillon Dube,20231016CGY@WAS,Noah Hanifin,Adam Ruzicka,1032
2023101604:47CGY1,CGY,1ST,04:47,2023-10-16,Adam Ruzicka,20231016CGY@WAS,Noah Hanifin,Dillon Dube,287
2023101717:23PHI2,PHI,1ST,17:23,2023-10-17,Sean Couturier,20231017VAN@PHI,None,None,1043
2023101701:45PHI1,PHI,1ST,01:45,2023-10-17,Egor Zamula,20231017VAN@PHI,Travis Konecny,Scott Laughton,105
2023101717:35MON7,MON,3RD,17:35,2023-10-17,Alex Newhook,20231017MIN@MON,David Savard,Cole Caufield,3455
2023101705:20MIN6,MIN,3RD,05:20,2023-10-17,Joel Eriksson Ek,20231017MIN@MON,Kirill Kaprizov,Mats Zuccarello,2720
2023101717:22MIN5,MIN,2ND,17:22,2023-10-17,Kirill Kaprizov,20231017MIN@MON,Mats Zuccarello,Calen Addison,2242
2023101709:47MON4,MON,2ND,09:47,2023-10-17,Tanner Pearson,20231017MIN@MON,None,None,1787
2023101702:17MIN3,MIN,2ND,02:17,2023-10-17,Joel Eriksson Ek,20231017MIN@MON,Mats Zuccarello,Kirill Kaprizov,1337
2023101709:45MIN2,MIN,1ST,09:45,2023-10-17,Connor Dewar,20231017MIN@MON,None,None,585
2023101709:20MIN1,MIN,1ST,09:20,2023-10-17,Brandon Duhaime,20231017MIN@MON,Jacob Middleton,None,560
2023101701:46BUF5,BUF,OVE,01:46,2023-10-17,Dylan Cozens,20231017TB@BUF,Jordan Greenway,Rasmus Dahlin,3706
2023101719:53TB4,TB,3RD,19:53,2023-10-17,Brandon Hagel,20231017TB@BUF,Brayden Point,None,3593
2023101717:58TB3,TB,2ND,17:58,2023-10-17,Brandon Hagel,20231017TB@BUF,Tanner Jeannot,Anthony Cirelli,2278
2023101715:28BUF2,BUF,1ST,15:28,2023-10-17,Jeff Skinner,20231017TB@BUF,Owen Power,Alex Tuch,928
2023101708:57BUF1,BUF,1ST,08:57,2023-10-17,Zemgus Girgensons,20231017TB@BUF,Tyson Jost,Mattias Samuelsson,537
2023101703:47NYI1,NYI,2ND,03:47,2023-10-17,Mathew Barzal,20231017ARI@NYI,Noah Dobson,Kyle Palmieri,1427
2023101715:27EDM7,EDM,2ND,15:27,2023-10-17,Warren Foegele,20231017EDM@NSH,Ryan Nugent-Hopkins,Zach Hyman,2127
2023101707:53EDM6,EDM,2ND,07:53,2023-10-17,Leon Draisaitl,20231017EDM@NSH,Evan Bouchard,Connor McDavid,1673
2023101702:08NSH5,NSH,2ND,02:08,2023-10-17,Tommy Novak,20231017EDM@NSH,Ryan O'Reilly,None,1328
2023101717:46EDM4,EDM,1ST,17:46,2023-10-17,Connor McDavid,20231017EDM@NSH,Leon Draisaitl,Evander Kane,1066
2023101716:45EDM3,EDM,1ST,16:45,2023-10-17,Ryan Nugent-Hopkins,20231017EDM@NSH,Warren Foegele,Zach Hyman,1005
2023101713:38EDM2,EDM,1ST,13:38,2023-10-17,Zach Hyman,20231017EDM@NSH,Evan Bouchard,Leon Draisaitl,818
2023101708:11EDM1,EDM,1ST,08:11,2023-10-17,Leon Draisaitl,20231017EDM@NSH,Zach Hyman,Ryan Nugent-Hopkins,491
2023101718:44WPG6,WPG,3RD,18:44,2023-10-17,Mark Scheifele,20231017LA@WPG,Dylan DeMelo,Vladislav Namestnikov,3524
2023101716:32LA5,LA,3RD,16:32,2023-10-17,Phillip Danault,20231017LA@WPG,Quinton Byfield,None,3392
2023101714:31LA4,LA,3RD,14:31,2023-10-17,Trevor Moore,20231017LA@WPG,Mikey Anderson,None,3271
2023101702:51LA3,LA,3RD,02:51,2023-10-17,Arthur Kaliyev,20231017LA@WPG,Trevor Moore,Phillip Danault,2571
2023101716:19LA2,LA,2ND,16:19,2023-10-17,Trevor Moore,20231017LA@WPG,Phillip Danault,Arthur Kaliyev,2179
2023101711:01LA1,LA,2ND,11:01,2023-10-17,Pierre-Luc Dubois,20231017LA@WPG,Anze Kopitar,Kevin Fiala,1861
2023101716:46COL5,COL,3RD,16:46,2023-10-17,Valeri Nichushkin,20231017COL@SEA,None,None,3406
2023101713:45COL4,COL,3RD,13:45,2023-10-17,Mikko Rantanen,20231017COL@SEA,Samuel Girard,Andrew Cogliano,3225
2023101711:50COL3,COL,2ND,11:50,2023-10-17,Logan O'Connor,20231017COL@SEA,Cale Makar,Devon Toews,1910
2023101703:50COL2,COL,2ND,03:50,2023-10-17,Artturi Lehkonen,20231017COL@SEA,None,None,1430
2023101715:09SEA1,SEA,1ST,15:09,2023-10-17,Kailer Yamamoto,20231017COL@SEA,Vince Dunn,None,909
2023101715:08CAR9,CAR,3RD,15:08,2023-10-17,Brett Pesce,20231017CAR@SJ,Jesperi Kotkaniemi,Stefan Noesen,3308
2023101714:53CAR8,CAR,3RD,14:53,2023-10-17,Martin Necas,20231017CAR@SJ,Michael Bunting,Brady Skjei,3293
2023101711:51CAR7,CAR,3RD,11:51,2023-10-17,Seth Jarvis,20231017CAR@SJ,Martin Necas,Brent Burns,3111
2023101709:07CAR6,CAR,3RD,09:07,2023-10-17,Stefan Noesen,20231017CAR@SJ,Jesperi Kotkaniemi,Brady Skjei,2947
2023101716:06SJ5,SJ,2ND,16:06,2023-10-17,William Eklund,20231017CAR@SJ,Henry Thrun,Tomas Hertl,2166
2023101709:11SJ4,SJ,2ND,09:11,2023-10-17,Filip Zadina,20231017CAR@SJ,Fabian Zetterlund,None,1751
2023101708:54CAR3,CAR,2ND,08:54,2023-10-17,Jaccob Slavin,20231017CAR@SJ,None,None,1734
2023101704:06CAR2,CAR,1ST,04:06,2023-10-17,Seth Jarvis,20231017CAR@SJ,Michael Bunting,Teuvo Teravainen,246
2023101703:14SJ1,SJ,1ST,03:14,2023-10-17,Fabian Zetterlund,20231017CAR@SJ,Tomas Hertl,None,194
2023101705:00LV7,LV,SHO,05:00,2023-10-17,Jonathan Marchessault,20231017DAL@LV,None,None,4200
2023101705:00DAL6,DAL,SHO,05:00,2023-10-17,Matt Duchene,20231017DAL@LV,None,None,4200
2023101705:00LV5,LV,SHO,05:00,2023-10-17,Shea Theodore,20231017DAL@LV,None,None,4200
2023101717:01LV4,LV,3RD,17:01,2023-10-17,William Karlsson,20231017DAL@LV,Kaedan Korczak,Mark Stone,3421
2023101702:50DAL3,DAL,3RD,02:50,2023-10-17,Joe Pavelski,20231017DAL@LV,Roope Hintz,None,2570
2023101713:03LV2,LV,2ND,13:03,2023-10-17,Kaedan Korczak,20231017DAL@LV,Brett Howden,William Karlsson,1983
2023101705:52DAL1,DAL,2ND,05:52,2023-10-17,Craig Smith,20231017DAL@LV,Tyler Seguin,Thomas Harley,1552
2023101811:48OTT7,OTT,3RD,11:48,2023-10-18,Jake Sanderson,20231018WAS@OTT,Tim Stutzle,Claude Giroux,3108
2023101815:47OTT6,OTT,2ND,15:47,2023-10-18,Claude Giroux,20231018WAS@OTT,Thomas Chabot,Tim Stutzle,2147
2023101804:47OTT5,OTT,2ND,04:47,2023-10-18,Artem Zub,20231018WAS@OTT,Jake Sanderson,Vladimir Tarasenko,1487
2023101801:47OTT4,OTT,2ND,01:47,2023-10-18,Josh Norris,20231018WAS@OTT,Drake Batherson,None,1307
2023101818:54WAS3,WAS,1ST,18:54,2023-10-18,John Carlson,20231018WAS@OTT,Alex Ovechkin,Tom Wilson,1134
2023101812:29OTT2,OTT,1ST,12:29,2023-10-18,Josh Norris,20231018WAS@OTT,Drake Batherson,Tim Stutzle,749
2023101804:28OTT1,OTT,1ST,04:28,2023-10-18,Vladimir Tarasenko,20231018WAS@OTT,Ridly Greig,Mathieu Joseph,268
2023101818:49DET9,DET,3RD,18:49,2023-10-18,Alex DeBrincat,20231018PIT@DET,Dylan Larkin,None,3529
2023101818:28DET8,DET,3RD,18:28,2023-10-18,Andrew Copp,20231018PIT@DET,None,None,3508
2023101813:03PIT7,PIT,3RD,13:03,2023-10-18,Bryan Rust,20231018PIT@DET,Erik Karlsson,Marcus Pettersson,3183
2023101803:37PIT6,PIT,3RD,03:37,2023-10-18,Erik Karlsson,20231018PIT@DET,Sidney Crosby,Ryan Graves,2617
2023101817:49DET5,DET,2ND,17:49,2023-10-18,David Perron,20231018PIT@DET,Dylan Larkin,Alex DeBrincat,2269
2023101815:42DET4,DET,2ND,15:42,2023-10-18,Andrew Copp,20231018PIT@DET,Jeff Petry,Michael Rasmussen,2142
2023101805:21DET3,DET,2ND,05:21,2023-10-18,Ben Chiarot,20231018PIT@DET,Dylan Larkin,Jeff Petry,1521
2023101812:23DET2,DET,1ST,12:23,2023-10-18,Alex DeBrincat,20231018PIT@DET,Austin Czarnik,Shayne Gostisbehere,743
2023101853.0PIT1,PIT,1ST,00:53,2023-10-18,Evgeni Malkin,20231018PIT@DET,Reilly Smith,Erik Karlsson,53
2023101904:35CGY7,CGY,3RD,04:35,2023-10-19,Adam Ruzicka,20231019CGY@BUF,Nazem Kadri,Dillon Dube,2675
2023101903:14BUF6,BUF,3RD,03:14,2023-10-19,John-Jason Peterka,20231019CGY@BUF,Dylan Cozens,Henri Jokiharju,2594
2023101901:52CGY5,CGY,3RD,01:52,2023-10-19,Blake Coleman,20231019CGY@BUF,Matthew Coronato,Dennis Gilbert,2512
2023101914:28BUF4,BUF,1ST,14:28,2023-10-19,Tage Thompson,20231019CGY@BUF,Dylan Cozens,Rasmus Dahlin,868
2023101910:15CGY3,CGY,1ST,10:15,2023-10-19,Walker Duehr,20231019CGY@BUF,A.J. Greer,Yegor Sharangovich,615
2023101906:06BUF2,BUF,1ST,06:06,2023-10-19,Erik Johnson,20231019CGY@BUF,Rasmus Dahlin,Kyle Okposo,366
2023101949.0CGY1,CGY,1ST,00:49,2023-10-19,Jonathan Huberdeau,20231019CGY@BUF,Elias Lindholm,Rasmus Andersson,49
2023101919:59FLA4,FLA,3RD,19:59,2023-10-19,Sam Reinhart,20231019TOR@FLA,Dmitry Kulikov,None,3599
2023101911:52TOR3,TOR,2ND,11:52,2023-10-19,Mitchell Marner,20231019TOR@FLA,John Tavares,William Nylander,1912
2023101919:53FLA2,FLA,1ST,19:53,2023-10-19,Oliver Ekman-Larsson,20231019TOR@FLA,Aleksander Barkov,Sam Reinhart,1193
2023101917:08FLA1,FLA,1ST,17:08,2023-10-19,Kevin Stenlund,20231019TOR@FLA,None,None,1028
2023101919:18NYR5,NYR,2ND,19:18,2023-10-19,Adam Fox,20231019NSH@NYR,None,None,2358
2023101913:51NSH4,NSH,2ND,13:51,2023-10-19,Filip Forsberg,20231019NSH@NYR,Tyson Barrie,Roman Josi,2031
2023101903:32NSH3,NSH,2ND,03:32,2023-10-19,Ryan O'Reilly,20231019NSH@NYR,Luke Evangelista,Filip Forsberg,1412
2023101916:22NSH2,NSH,1ST,16:22,2023-10-19,Cole Smith,20231019NSH@NYR,None,None,982
2023101911:24NSH1,NSH,1ST,11:24,2023-10-19,Cole Smith,20231019NSH@NYR,Michael McCarron,Tyson Barrie,684
2023101918:11VAN7,VAN,3RD,18:11,2023-10-19,J.T. Miller,20231019VAN@TB,Filip Hronek,Elias Pettersson,3491
2023101904:42TB6,TB,3RD,04:42,2023-10-19,Nikita Kucherov,20231019VAN@TB,Nick Paul,Brayden Point,2682
2023101916:52TB5,TB,2ND,16:52,2023-10-19,Nikita Kucherov,20231019VAN@TB,Brandon Hagel,Darren Raddysh,2212
2023101915:43TB4,TB,2ND,15:43,2023-10-19,Mikey Eyssimont,20231019VAN@TB,Conor Sheary,Nicklaus Perbix,2143
2023101901:02VAN3,VAN,2ND,01:02,2023-10-19,Tyler Myers,20231019VAN@TB,Elias Pettersson,None,1262
2023101914.0VAN2,VAN,2ND,00:14,2023-10-19,Brock Boeser,20231019VAN@TB,J.T. Miller,None,1214
2023101911:10TB1,TB,1ST,11:10,2023-10-19,Nick Paul,20231019VAN@TB,Steven Stamkos,None,670
2023101904:17PHI5,PHI,3RD,04:17,2023-10-19,Cam Atkinson,20231019EDM@PHI,Owen Tippett,Sean Couturier,2657
2023101918:29PHI4,PHI,2ND,18:29,2023-10-19,Sean Walker,20231019EDM@PHI,Sean Couturier,None,2309
2023101915:23EDM3,EDM,2ND,15:23,2023-10-19,Zach Hyman,20231019EDM@PHI,Cody Ceci,Connor McDavid,2123
2023101903:54PHI2,PHI,2ND,03:54,2023-10-19,Cam Atkinson,20231019EDM@PHI,Owen Tippett,None,1434
2023101915:50PHI1,PHI,1ST,15:50,2023-10-19,Joel Farabee,20231019EDM@PHI,Bobby Brink,Travis Sanheim,950
2023101918:52LA10,LA,3RD,18:52,2023-10-19,Blake Lizotte,20231019LA@MIN,Mikey Anderson,None,3532
2023101917:41LA9,LA,3RD,17:41,2023-10-19,Adrian Kempe,20231019LA@MIN,Matt Roy,None,3461
2023101914:38MIN8,MIN,3RD,14:38,2023-10-19,Joel Eriksson Ek,20231019LA@MIN,Marcus Johansson,Pat Maroon,3278
2023101910:13LA7,LA,3RD,10:13,2023-10-19,Trevor Moore,20231019LA@MIN,Arthur Kaliyev,Andreas Englund,3013
2023101919:14LA6,LA,1ST,19:14,2023-10-19,Pierre-Luc Dubois,20231019LA@MIN,Kevin Fiala,None,1154
2023101919:02LA5,LA,1ST,19:02,2023-10-19,Pierre-Luc Dubois,20231019LA@MIN,None,None,1142
2023101915:46LA4,LA,1ST,15:46,2023-10-19,Vladislav Gavrikov,20231019LA@MIN,Adrian Kempe,Anze Kopitar,946
2023101908:00MIN3,MIN,1ST,08:00,2023-10-19,Kirill Kaprizov,20231019LA@MIN,Jonas Brodin,Mats Zuccarello,480
2023101906:21MIN2,MIN,1ST,06:21,2023-10-19,Connor Dewar,20231019LA@MIN,Jon Merrill,Dakota Mermis,381
2023101902:39LA1,LA,1ST,02:39,2023-10-19,Carl Grundstrom,20231019LA@MIN,Drew Doughty,None,159
2023101916:59ARI8,ARI,3RD,16:59,2023-10-19,Sean Durzi,20231019ARI@STL,Logan Cooley,None,3419
2023101903:16STL7,STL,3RD,03:16,2023-10-19,Sammy Blais,20231019ARI@STL,Jakub Vrana,None,2596
2023101902:09ARI6,ARI,3RD,02:09,2023-10-19,Jason Zucker,20231019ARI@STL,Matias Maccelli,Juuso Valimaki,2529
2023101913:58ARI5,ARI,2ND,13:58,2023-10-19,Nick Schmaltz,20231019ARI@STL,Clayton Keller,None,2038
2023101907:44ARI4,ARI,2ND,07:44,2023-10-19,Michael Carcone,20231019ARI@STL,Sean Durzi,None,1664
2023101907:02STL3,STL,2ND,07:02,2023-10-19,Jakub Vrana,20231019ARI@STL,Marco Scandella,Kevin Hayes,1622
2023101902:34ARI2,ARI,2ND,02:34,2023-10-19,Clayton Keller,20231019ARI@STL,Nick Schmaltz,None,1354
2023101914:42ARI1,ARI,1ST,14:42,2023-10-19,Nick Bjugstad,20231019ARI@STL,Matias Maccelli,Juuso Valimaki,882
2023101918:57LV8,LV,3RD,18:57,2023-10-19,Nicolas Roy,20231019LV@WPG,Shea Theodore,None,3537
2023101915:24LV7,LV,3RD,15:24,2023-10-19,Jack Eichel,20231019LV@WPG,Mark Stone,Shea Theodore,3324
2023101911:32WPG6,WPG,3RD,11:32,2023-10-19,Alex Iafallo,20231019LV@WPG,Mark Scheifele,Nikolaj Ehlers,3092
2023101916:00WPG5,WPG,2ND,16:00,2023-10-19,Cole Perfetti,20231019LV@WPG,Vladislav Namestnikov,Nikolaj Ehlers,2160
2023101915:27LV4,LV,2ND,15:27,2023-10-19,Alec Martinez,20231019LV@WPG,William Karlsson,Paul Cotter,2127
2023101949.0LV3,LV,2ND,00:49,2023-10-19,Brett Howden,20231019LV@WPG,Mark Stone,None,1249
2023101917:42LV2,LV,1ST,17:42,2023-10-19,Jonathan Marchessault,20231019LV@WPG,Chandler Stephenson,Shea Theodore,1062
2023101901:30WPG1,WPG,1ST,01:30,2023-10-19,Alex Iafallo,20231019LV@WPG,Josh Morrissey,Nino Niederreiter,90
2023101906:47DAL5,DAL,3RD,06:47,2023-10-19,Miro Heiskanen,20231019DAL@ANA,Sam Steel,Tyler Seguin,2807
2023101901:01ANA4,ANA,3RD,01:01,2023-10-19,Leo Carlsson,20231019DAL@ANA,Troy Terry,None,2461
2023101918:06DAL3,DAL,2ND,18:06,2023-10-19,Joe Pavelski,20231019DAL@ANA,Miro Heiskanen,Jason Robertson,2286
2023101910:03DAL2,DAL,2ND,10:03,2023-10-19,Roope Hintz,20231019DAL@ANA,Joe Pavelski,Miro Heiskanen,1803
2023101904:37ANA1,ANA,1ST,04:37,2023-10-19,Troy Terry,20231019DAL@ANA,Trevor Zegras,Pavel Mintyukov,277
2023101916:51SEA11,SEA,3RD,16:51,2023-10-19,Oliver Bjorkstrand,20231019CAR@SEA,Will Borgen,None,3411
2023101915:56CAR10,CAR,3RD,15:56,2023-10-19,Seth Jarvis,20231019CAR@SEA,Jordan Staal,Martin Necas,3356
2023101912:13SEA9,SEA,3RD,12:13,2023-10-19,Tye Kartye,20231019CAR@SEA,Matty Beniers,Will Borgen,3133
2023101911:52SEA8,SEA,3RD,11:52,2023-10-19,Jared McCann,20231019CAR@SEA,Oliver Bjorkstrand,Alex Wennberg,3112
2023101905:54CAR7,CAR,3RD,05:54,2023-10-19,Jesperi Kotkaniemi,20231019CAR@SEA,Stefan Noesen,Seth Jarvis,2754
2023101901:08CAR6,CAR,3RD,01:08,2023-10-19,Seth Jarvis,20231019CAR@SEA,Stefan Noesen,Jaccob Slavin,2468
2023101902:38SEA5,SEA,2ND,02:38,2023-10-19,Vince Dunn,20231019CAR@SEA,Andre Burakovsky,Oliver Bjorkstrand,1358
2023101919:22SEA4,SEA,1ST,19:22,2023-10-19,Pierre-Edouard Bellemare,20231019CAR@SEA,Vince Dunn,None,1162
2023101912:18SEA3,SEA,1ST,12:18,2023-10-19,Jaden Schwartz,20231019CAR@SEA,Kailer Yamamoto,Vince Dunn,738
2023101907:35CAR2,CAR,1ST,07:35,2023-10-19,Jesper Fast,20231019CAR@SEA,None,None,455
2023101907:16SEA1,SEA,1ST,07:16,2023-10-19,Yanni Gourde,20231019CAR@SEA,Andre Burakovsky,Eeli Tolvanen,436
2023101908:40COL4,COL,3RD,08:40,2023-10-19,Nathan MacKinnon,20231019CHI@COL,Tomas Tatar,Mikko Rantanen,2920
2023101913:18COL3,COL,2ND,13:18,2023-10-19,Devon Toews,20231019CHI@COL,Valeri Nichushkin,Tomas Tatar,1998
2023101918:41COL2,COL,1ST,18:41,2023-10-19,Ryan Johansen,20231019CHI@COL,None,None,1121
2023101911:46COL1,COL,1ST,11:46,2023-10-19,Logan O'Connor,20231019CHI@COL,Andrew Cogliano,Josh Manson,706
2023101911:13SJ4,SJ,3RD,11:13,2023-10-19,Anthony Duclair,20231019BOS@SJ,Tomas Hertl,None,3073
2023101916:46BOS3,BOS,2ND,16:46,2023-10-19,David Pastrnak,20231019BOS@SJ,Brandon Carlo,None,2206
2023101918:27BOS2,BOS,1ST,18:27,2023-10-19,James van Riemsdyk,20231019BOS@SJ,None,None,1107
2023101918:06BOS1,BOS,1ST,18:06,2023-10-19,Brad Marchand,20231019BOS@SJ,John Beecher,None,1086
2023102017:39CLB4,CLB,3RD,17:39,2023-10-20,Zach Werenski,20231020CGY@CLB,None,None,3459
2023102010:37CGY3,CGY,3RD,10:37,2023-10-20,Elias Lindholm,20231020CGY@CLB,Mikael Backlund,None,3037
2023102008:45CLB2,CLB,3RD,08:45,2023-10-20,Justin Danforth,20231020CGY@CLB,Jack Roslovic,Zach Werenski,2925
2023102006:29CLB1,CLB,2ND,06:29,2023-10-20,Sean Kuraly,20231020CGY@CLB,Justin Danforth,Ivan Provorov,1589
2023102002:19NJ9,NJ,OVE,02:19,2023-10-20,Jack Hughes,20231020NJ@NYI,John Marino,Timo Meier,3739
2023102018:49NYI8,NYI,3RD,18:49,2023-10-20,Bo Horvat,20231020NJ@NYI,Anders Lee,Mathew Barzal,3529
2023102004:30NJ7,NJ,3RD,04:30,2023-10-20,Jack Hughes,20231020NJ@NYI,Ondrej Palat,Jesper Bratt,2670
2023102006:10NYI6,NYI,2ND,06:10,2023-10-20,Bo Horvat,20231020NJ@NYI,Noah Dobson,Matt Martin,1570
2023102002:36NJ5,NJ,2ND,02:36,2023-10-20,Luke Hughes,20231020NJ@NYI,Jack Hughes,Jesper Bratt,1356
2023102001:37NYI4,NYI,2ND,01:37,2023-10-20,Brock Nelson,20231020NJ@NYI,Kyle Palmieri,None,1297
2023102021.0NJ3,NJ,2ND,00:21,2023-10-20,Tyler Toffoli,20231020NJ@NYI,Jack Hughes,Jesper Bratt,1221
2023102019:00NJ2,NJ,1ST,19:00,2023-10-20,Dougie Hamilton,20231020NJ@NYI,Timo Meier,Akira Schmid,1140
2023102012:35NYI1,NYI,1ST,12:35,2023-10-20,Brock Nelson,20231020NJ@NYI,Pierre Engvall,Kyle Palmieri,755
2023102108:49OTT7,OTT,3RD,08:49,2023-10-21,Ridly Greig,20231021DET@OTT,Mathieu Joseph,Jakob Chychrun,2929
2023102107:23DET6,DET,3RD,07:23,2023-10-21,Joseph Veleno,20231021DET@OTT,Daniel Sprong,None,2843
2023102128.0DET5,DET,3RD,00:28,2023-10-21,Dylan Larkin,20231021DET@OTT,Shayne Gostisbehere,Moritz Seider,2428
2023102114:54DET4,DET,2ND,14:54,2023-10-21,David Perron,20231021DET@OTT,Dylan Larkin,Moritz Seider,2094
2023102104:18DET3,DET,2ND,04:18,2023-10-21,Joseph Veleno,20231021DET@OTT,Christian Fischer,None,1458
2023102118:15DET2,DET,1ST,18:15,2023-10-21,Shayne Gostisbehere,20231021DET@OTT,Dylan Larkin,David Perron,1095
2023102116:54OTT1,OTT,1ST,16:54,2023-10-21,Jake Sanderson,20231021DET@OTT,Brady Tkachuk,Josh Norris,1014
2023102107:47ANA3,ANA,3RD,07:47,2023-10-21,Frank Vatrano,20231021ANA@ARI,Jakob Silfverberg,Adam Henrique,2867
2023102114:01ARI2,ARI,2ND,14:01,2023-10-21,Clayton Keller,20231021ANA@ARI,Nick Schmaltz,Sean Durzi,2041
2023102117:41ARI1,ARI,1ST,17:41,2023-10-21,Jason Zucker,20231021ANA@ARI,Juuso Valimaki,Matias Maccelli,1061
2023102118:39NYI4,NYI,3RD,18:39,2023-10-21,Noah Dobson,20231021NYI@BUF,Mathew Barzal,Bo Horvat,3519
2023102102:40BUF3,BUF,3RD,02:40,2023-10-21,Dylan Cozens,20231021NYI@BUF,Rasmus Dahlin,Jordan Greenway,2560
2023102119:23BUF2,BUF,2ND,19:23,2023-10-21,Mattias Samuelsson,20231021NYI@BUF,Casey Mittelstadt,Jeff Skinner,2363
2023102116:37BUF1,BUF,2ND,16:37,2023-10-21,Jeff Skinner,20231021NYI@BUF,Casey Mittelstadt,None,2197
